소득 분위,가구주 연령대,가구주 학력 수준,가구주 종사상 지위,가구원 수,취업자 수,가구 유형,가구소득(만원)
3분위,40~49세,대졸 이상,상용근로자,5인 이상,2인,장애인가구,8717.0
5분위,60세 이상,중졸,상용근로자,3인,0인,한부모가구,14422.0
5분위,40~49세,고졸,기타(무직 등),4인,3인 이상,한부모가구,21893.0
1분위,30~39세,초졸 이하,임시·일용근로자,1인,0인,한부모가구,1421.0
4분위,39세 이하,초졸 이하,자영업자,2인,0인,장애인가구,5338.0
2분위,39세 이하,고졸,상용근로자,5인 이상,0인,한부모가구,10753.0
1분위,39세 이하,중졸,자영업자,4인,2인,장애인가구,1791.0
3분위,39세 이하,대졸 이상,임시·일용근로자,2인,0인,한부모가구,7688.0
2분위,65세 이상,중졸,자영업자,3인,0인,노인가구,5887.0
5분위,65세 이상,초졸 이하,자영업자,2인,0인,노인가구,19348.0
2분위,40~49세,고졸,자영업자,1인,2인,다문화가구,3112.0
5분위,65세 이상,고졸,기타(무직 등),2인,3인 이상,노인가구,17048.0
1분위,40~49세,중졸,임시·일용근로자,2인,3인 이상,한부모가구,1257.0
2분위,60세 이상,중졸,임시·일용근로자,3인,3인 이상,노인가구,6752.0
2분위,40~49세,고졸,자영업자,3인,0인,노인가구,4099.0
2분위,39세 이하,초졸 이하,자영업자,5인 이상,2인,한부모가구,4328.0
1분위,50~59세,대졸 이상,임시·일용근로자,3인,3인 이상,노인가구,2927.0
1분위,50~59세,대졸 이상,상용근로자,2인,3인 이상,한부모가구,2462.0
3분위,30~39세,중졸,기타(무직 등),1인,3인 이상,노인가구,2277.0
2분위,30~39세,고졸,임시·일용근로자,3인,1인,한부모가구,8755.0
3분위,40~49세,고졸,자영업자,5인 이상,2인,장애인가구,8263.0
2분위,50~59세,고졸,상용근로자,5인 이상,1인,장애인가구,4152.0
5분위,39세 이하,초졸 이하,상용근로자,2인,0인,다문화가구,10698.0
5분위,65세 이상,중졸,상용근로자,3인,3인 이상,노인가구,10950.0
3분위,39세 이하,중졸,기타(무직 등),3인,0인,다문화가구,6484.0
2분위,39세 이하,중졸,기타(무직 등),5인 이상,2인,한부모가구,3512.0
1분위,40~49세,초졸 이하,임시·일용근로자,3인,0인,장애인가구,875.0
5분위,40~49세,중졸,임시·일용근로자,2인,0인,한부모가구,10557.0
1분위,60세 이상,대졸 이상,임시·일용근로자,1인,3인 이상,다문화가구,1713.0
2분위,39세 이하,중졸,임시·일용근로자,2인,2인,한부모가구,5624.0
2분위,39세 이하,중졸,자영업자,3인,0인,한부모가구,6884.0
2분위,40~49세,중졸,기타(무직 등),2인,1인,한부모가구,5368.0
1분위,40~49세,초졸 이하,상용근로자,4인,3인 이상,한부모가구,892.0
4분위,60세 이상,대졸 이상,자영업자,4인,1인,장애인가구,10487.0
1분위,60세 이상,대졸 이상,임시·일용근로자,3인,3인 이상,한부모가구,1007.0
4분위,30~39세,고졸,임시·일용근로자,3인,0인,한부모가구,11145.0
1분위,50~59세,고졸,자영업자,1인,3인 이상,장애인가구,944.0
1분위,39세 이하,대졸 이상,상용근로자,2인,0인,한부모가구,1143.0
5분위,39세 이하,중졸,기타(무직 등),1인,1인,한부모가구,13852.0
1분위,60세 이상,중졸,기타(무직 등),3인,0인,다문화가구,1971.0
5분위,60세 이상,중졸,상용근로자,3인,3인 이상,장애인가구,17173.0
3분위,30~39세,초졸 이하,기타(무직 등),5인 이상,3인 이상,노인가구,8578.0
1분위,50~59세,중졸,임시·일용근로자,1인,3인 이상,한부모가구,3200.0
5분위,30~39세,초졸 이하,임시·일용근로자,3인,1인,다문화가구,7677.0
2분위,50~59세,대졸 이상,임시·일용근로자,4인,2인,장애인가구,3639.0
5분위,65세 이상,중졸,임시·일용근로자,5인 이상,1인,한부모가구,10386.0
1분위,39세 이하,중졸,상용근로자,2인,0인,노인가구,741.0
5분위,30~39세,고졸,기타(무직 등),5인 이상,0인,한부모가구,12003.0
1분위,60세 이상,대졸 이상,기타(무직 등),2인,1인,다문화가구,1982.0
3분위,30~39세,중졸,자영업자,4인,1인,장애인가구,6717.0
4분위,65세 이상,초졸 이하,상용근로자,2인,0인,다문화가구,7532.0
5분위,30~39세,대졸 이상,기타(무직 등),1인,0인,장애인가구,8036.0
5분위,39세 이하,고졸,기타(무직 등),2인,0인,노인가구,11639.0
5분위,65세 이상,대졸 이상,자영업자,2인,2인,한부모가구,13307.0
5분위,60세 이상,초졸 이하,임시·일용근로자,5인 이상,2인,다문화가구,20696.0
1분위,60세 이상,고졸,기타(무직 등),4인,1인,노인가구,770.0
2분위,40~49세,초졸 이하,임시·일용근로자,2인,1인,노인가구,4595.0
2분위,65세 이상,대졸 이상,자영업자,1인,2인,한부모가구,8514.0
2분위,40~49세,고졸,기타(무직 등),5인 이상,3인 이상,다문화가구,4613.0
2분위,40~49세,초졸 이하,임시·일용근로자,4인,2인,한부모가구,2365.0
3분위,39세 이하,대졸 이상,상용근로자,4인,1인,한부모가구,14195.0
1분위,30~39세,초졸 이하,임시·일용근로자,3인,2인,장애인가구,2019.0
4분위,60세 이상,중졸,임시·일용근로자,1인,3인 이상,장애인가구,12184.0
1분위,60세 이상,대졸 이상,임시·일용근로자,5인 이상,1인,한부모가구,749.0
2분위,30~39세,고졸,임시·일용근로자,5인 이상,0인,장애인가구,10094.0
3분위,60세 이상,고졸,상용근로자,1인,1인,다문화가구,6246.0
4분위,30~39세,중졸,자영업자,4인,2인,장애인가구,7019.0
4분위,65세 이상,초졸 이하,임시·일용근로자,2인,2인,노인가구,6496.0
4분위,39세 이하,초졸 이하,임시·일용근로자,1인,3인 이상,한부모가구,12568.0
1분위,39세 이하,고졸,기타(무직 등),5인 이상,2인,한부모가구,1401.0
3분위,39세 이하,초졸 이하,기타(무직 등),1인,3인 이상,다문화가구,10318.0
1분위,30~39세,대졸 이상,상용근로자,4인,1인,한부모가구,1551.0
2분위,30~39세,대졸 이상,상용근로자,3인,2인,장애인가구,5306.0
3분위,50~59세,고졸,상용근로자,3인,1인,노인가구,5827.0
1분위,60세 이상,대졸 이상,기타(무직 등),2인,0인,한부모가구,3107.0
2분위,60세 이상,고졸,임시·일용근로자,2인,0인,장애인가구,3070.0
5분위,50~59세,초졸 이하,기타(무직 등),4인,3인 이상,노인가구,18876.0
5분위,50~59세,초졸 이하,자영업자,2인,2인,한부모가구,18609.0
2분위,39세 이하,초졸 이하,상용근로자,3인,1인,한부모가구,8747.0
1분위,50~59세,중졸,상용근로자,4인,1인,한부모가구,2622.0
1분위,30~39세,고졸,상용근로자,4인,2인,노인가구,1425.0
2분위,40~49세,대졸 이상,자영업자,4인,1인,한부모가구,6815.0
5분위,30~39세,초졸 이하,임시·일용근로자,1인,2인,한부모가구,32424.0
1분위,50~59세,중졸,임시·일용근로자,2인,2인,장애인가구,1466.0
4분위,60세 이상,대졸 이상,임시·일용근로자,5인 이상,0인,장애인가구,5617.0
1분위,30~39세,대졸 이상,상용근로자,3인,2인,장애인가구,1290.0
5분위,60세 이상,대졸 이상,임시·일용근로자,2인,1인,장애인가구,9498.0
2분위,30~39세,초졸 이하,기타(무직 등),3인,2인,한부모가구,6396.0
4분위,60세 이상,대졸 이상,상용근로자,2인,0인,노인가구,13172.0
2분위,65세 이상,고졸,자영업자,5인 이상,0인,한부모가구,5251.0
4분위,30~39세,중졸,자영업자,3인,3인 이상,다문화가구,4499.0
1분위,60세 이상,대졸 이상,임시·일용근로자,5인 이상,1인,노인가구,2265.0
1분위,40~49세,대졸 이상,상용근로자,3인,2인,다문화가구,740.0
5분위,39세 이하,고졸,기타(무직 등),1인,1인,한부모가구,8624.0
5분위,30~39세,대졸 이상,기타(무직 등),1인,1인,노인가구,14904.0
5분위,40~49세,초졸 이하,상용근로자,3인,2인,노인가구,17702.0
4분위,39세 이하,초졸 이하,임시·일용근로자,3인,0인,장애인가구,10188.0
5분위,30~39세,초졸 이하,자영업자,5인 이상,1인,한부모가구,15588.0
1분위,40~49세,대졸 이상,자영업자,4인,3인 이상,다문화가구,3043.0
2분위,40~49세,중졸,기타(무직 등),3인,1인,노인가구,5658.0
2분위,65세 이상,중졸,기타(무직 등),2인,0인,노인가구,8338.0
4분위,40~49세,대졸 이상,기타(무직 등),2인,3인 이상,장애인가구,11789.0
2분위,65세 이상,중졸,자영업자,2인,3인 이상,노인가구,3286.0
1분위,50~59세,중졸,기타(무직 등),1인,3인 이상,장애인가구,1406.0
3분위,60세 이상,대졸 이상,자영업자,5인 이상,3인 이상,노인가구,19897.0
5분위,39세 이하,초졸 이하,자영업자,1인,2인,노인가구,13082.0
2분위,60세 이상,대졸 이상,임시·일용근로자,2인,2인,한부모가구,4208.0
1분위,60세 이상,초졸 이하,임시·일용근로자,3인,2인,노인가구,1611.0
1분위,65세 이상,초졸 이하,임시·일용근로자,2인,3인 이상,장애인가구,1248.0
2분위,60세 이상,중졸,기타(무직 등),3인,0인,장애인가구,4013.0
2분위,40~49세,중졸,자영업자,5인 이상,1인,장애인가구,4543.0
4분위,65세 이상,초졸 이하,기타(무직 등),4인,3인 이상,다문화가구,15259.0
4분위,60세 이상,초졸 이하,자영업자,3인,0인,노인가구,8147.0
4분위,65세 이상,중졸,임시·일용근로자,1인,1인,한부모가구,5059.0
2분위,50~59세,고졸,임시·일용근로자,2인,3인 이상,한부모가구,3011.0
5분위,65세 이상,초졸 이하,기타(무직 등),2인,1인,다문화가구,38694.0
2분위,30~39세,초졸 이하,자영업자,2인,2인,노인가구,5041.0
3분위,40~49세,초졸 이하,기타(무직 등),3인,2인,장애인가구,10126.0
5분위,39세 이하,중졸,상용근로자,5인 이상,2인,다문화가구,11757.0
1분위,30~39세,대졸 이상,기타(무직 등),3인,0인,다문화가구,1711.0
1분위,30~39세,초졸 이하,임시·일용근로자,1인,2인,장애인가구,2698.0
5분위,30~39세,초졸 이하,자영업자,2인,0인,다문화가구,12330.0
2분위,60세 이상,초졸 이하,자영업자,3인,2인,다문화가구,6622.0
4분위,65세 이상,대졸 이상,기타(무직 등),2인,2인,장애인가구,4904.0
1분위,65세 이상,대졸 이상,임시·일용근로자,1인,2인,노인가구,3380.0
4분위,60세 이상,초졸 이하,상용근로자,4인,0인,한부모가구,9581.0
2분위,40~49세,초졸 이하,기타(무직 등),4인,1인,한부모가구,4673.0
1분위,60세 이상,고졸,자영업자,4인,0인,장애인가구,1336.0
4분위,60세 이상,대졸 이상,임시·일용근로자,2인,3인 이상,장애인가구,7017.0
2분위,60세 이상,고졸,자영업자,3인,3인 이상,노인가구,4588.0
2분위,40~49세,초졸 이하,자영업자,2인,0인,다문화가구,2071.0
1분위,40~49세,초졸 이하,자영업자,5인 이상,0인,노인가구,1447.0
1분위,50~59세,초졸 이하,자영업자,3인,1인,다문화가구,1423.0
2분위,50~59세,초졸 이하,상용근로자,1인,0인,다문화가구,6702.0
1분위,50~59세,중졸,임시·일용근로자,4인,2인,노인가구,1221.0
5분위,50~59세,중졸,기타(무직 등),3인,1인,장애인가구,11758.0
1분위,65세 이상,중졸,임시·일용근로자,3인,0인,장애인가구,1500.0
3분위,30~39세,고졸,임시·일용근로자,4인,0인,노인가구,4465.0
1분위,30~39세,대졸 이상,임시·일용근로자,1인,3인 이상,다문화가구,1594.0
2분위,50~59세,초졸 이하,기타(무직 등),2인,1인,다문화가구,2617.0
5분위,50~59세,대졸 이상,임시·일용근로자,2인,3인 이상,다문화가구,25060.0
1분위,39세 이하,중졸,기타(무직 등),3인,0인,다문화가구,1979.0
5분위,30~39세,초졸 이하,기타(무직 등),4인,1인,노인가구,11051.0
2분위,39세 이하,초졸 이하,상용근로자,5인 이상,2인,한부모가구,7181.0
4분위,39세 이하,고졸,자영업자,1인,0인,장애인가구,8998.0
3분위,60세 이상,대졸 이상,기타(무직 등),2인,0인,장애인가구,5684.0
5분위,65세 이상,고졸,자영업자,1인,3인 이상,한부모가구,7126.0
3분위,40~49세,중졸,임시·일용근로자,1인,2인,다문화가구,9658.0
3분위,30~39세,대졸 이상,자영업자,1인,0인,한부모가구,6194.0
1분위,50~59세,중졸,자영업자,4인,3인 이상,한부모가구,2332.0
1분위,50~59세,고졸,자영업자,4인,3인 이상,한부모가구,1513.0
5분위,40~49세,고졸,임시·일용근로자,4인,0인,장애인가구,12099.0
2분위,30~39세,초졸 이하,임시·일용근로자,3인,1인,장애인가구,11314.0
2분위,50~59세,대졸 이상,기타(무직 등),4인,0인,한부모가구,6941.0
4분위,50~59세,대졸 이상,기타(무직 등),3인,2인,한부모가구,1994.0
2분위,60세 이상,초졸 이하,상용근로자,2인,0인,한부모가구,4537.0
5분위,39세 이하,대졸 이상,임시·일용근로자,2인,1인,다문화가구,9201.0
4분위,50~59세,중졸,상용근로자,2인,3인 이상,다문화가구,6249.0
3분위,65세 이상,중졸,임시·일용근로자,2인,2인,다문화가구,8031.0
5분위,30~39세,고졸,자영업자,2인,2인,장애인가구,18441.0
1분위,65세 이상,중졸,상용근로자,4인,2인,노인가구,1671.0
2분위,40~49세,대졸 이상,상용근로자,5인 이상,2인,한부모가구,8483.0
3분위,60세 이상,초졸 이하,상용근로자,4인,1인,한부모가구,10978.0
2분위,30~39세,고졸,임시·일용근로자,5인 이상,1인,노인가구,6937.0
4분위,60세 이상,초졸 이하,기타(무직 등),4인,1인,한부모가구,9327.0
5분위,39세 이하,고졸,상용근로자,2인,1인,다문화가구,26781.0
3분위,50~59세,고졸,기타(무직 등),1인,3인 이상,다문화가구,7499.0
2분위,30~39세,초졸 이하,임시·일용근로자,5인 이상,0인,노인가구,4908.0
5분위,40~49세,중졸,상용근로자,1인,1인,다문화가구,7469.0
3분위,39세 이하,중졸,임시·일용근로자,2인,0인,노인가구,12984.0
3분위,39세 이하,중졸,기타(무직 등),5인 이상,2인,다문화가구,8252.0
2분위,60세 이상,중졸,기타(무직 등),1인,3인 이상,한부모가구,17821.0
5분위,39세 이하,초졸 이하,상용근로자,4인,3인 이상,장애인가구,13609.0
3분위,30~39세,대졸 이상,기타(무직 등),2인,0인,다문화가구,8817.0
4분위,60세 이상,고졸,자영업자,4인,0인,노인가구,10708.0
5분위,39세 이하,초졸 이하,자영업자,4인,0인,장애인가구,10301.0
2분위,40~49세,중졸,상용근로자,2인,3인 이상,한부모가구,6362.0
3분위,65세 이상,중졸,임시·일용근로자,5인 이상,1인,장애인가구,8629.0
5분위,30~39세,초졸 이하,임시·일용근로자,3인,3인 이상,노인가구,14175.0
2분위,40~49세,고졸,임시·일용근로자,3인,1인,한부모가구,8811.0
4분위,40~49세,초졸 이하,자영업자,2인,2인,한부모가구,5995.0
5분위,60세 이상,초졸 이하,기타(무직 등),3인,1인,다문화가구,17866.0
4분위,50~59세,대졸 이상,자영업자,1인,0인,장애인가구,15398.0
4분위,60세 이상,초졸 이하,기타(무직 등),5인 이상,1인,다문화가구,6486.0
5분위,30~39세,대졸 이상,자영업자,4인,1인,한부모가구,14214.0
5분위,30~39세,고졸,임시·일용근로자,4인,3인 이상,다문화가구,40898.0
2분위,60세 이상,초졸 이하,임시·일용근로자,2인,0인,다문화가구,6664.0
1분위,50~59세,초졸 이하,임시·일용근로자,4인,2인,노인가구,1229.0
3분위,60세 이상,중졸,상용근로자,1인,1인,다문화가구,11732.0
4분위,30~39세,초졸 이하,상용근로자,1인,2인,한부모가구,6856.0
3분위,50~59세,중졸,기타(무직 등),2인,0인,다문화가구,4551.0
4분위,30~39세,중졸,상용근로자,4인,1인,한부모가구,14899.0
2분위,50~59세,중졸,자영업자,3인,3인 이상,한부모가구,3546.0
4분위,50~59세,고졸,자영업자,3인,2인,노인가구,22943.0
